id,report_number,origin,sponsor_entity_id,sponsor_id,sponsor_name,sponsor_description,report_type,report_date,election_year,sponsor_address,sponsor_city,sponsor_state,sponsor_zip,sponsor_email,total_unitemized,total_cycle,total_this_report,expenditure_amount,expenditure_description,date_expense_obligated,date_advertising_presented,vendor_name,vendor_address,vendor_city,vendor_state,vendor_zipcode,url,candidate_entity_id,candidate_candidacy_id,candidate_committee_id,candidate_filer_id,candidate_name,candidate_last_name,candidate_office,candidate_jurisdiction,portion_of_amount,for_or_against,filer_id,funders_name,date_received,amount,funders_address,funders_city,funders_state,funders_zipcode,candidate_first_name,candidate_party,vendor_location,ballot_name,ballot_number,ballot_type,sponsor_location,sponsor_phone,funders_location,funders_first_name,funders_occupation,funders_employer,funders_employer_city,funders_employer_state
21278.expn,12029,C6.2 - Itemized Expenditures,34122,1130,SPOKANE GOOD GOVERNMENT ALLIANCE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-10-03T00:00:00.000,2023,PO BOX 9445,SPOKANE,WA,99209,HEATHER@CLARKECOMPANY.NET,0.00,503135.04,68741.00,9754.44,TV ADSFOOD-HGTV-TBS10/2-10/8,2023-09-29T00:00:00.000,2023-10-02T00:00:00.000,GO BIG MEDIA,PO BOX 25026,WASHINGTON,DC,20027,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12029'},,,,,,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-117.44016, 47.69297]}",360-628-8129,,,,,,
21277.expn,12029,C6.2 - Itemized Expenditures,34122,1130,SPOKANE GOOD GOVERNMENT ALLIANCE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-10-03T00:00:00.000,2023,PO BOX 9445,SPOKANE,WA,99209,HEATHER@CLARKECOMPANY.NET,0.00,503135.04,68741.00,10825.08,TV ADSCNN-DISC-ESPN10/2-10/8,2023-09-29T00:00:00.000,2023-10-02T00:00:00.000,GO BIG MEDIA,PO BOX 25026,WASHINGTON,DC,20027,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12029'},,,,,,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-117.44016, 47.69297]}",360-628-8129,,,,,,
21276.expn,12029,C6.2 - Itemized Expenditures,34122,1130,SPOKANE GOOD GOVERNMENT ALLIANCE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-10-03T00:00:00.000,2023,PO BOX 9445,SPOKANE,WA,99209,HEATHER@CLARKECOMPANY.NET,0.00,503135.04,68741.00,41500.00,DIGITAL ADS (IQM 10/2-10/8),2023-09-29T00:00:00.000,2023-10-02T00:00:00.000,GO BIG MEDIA,PO BOX 25026,WASHINGTON,DC,20027,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12029'},,,,,,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-117.44016, 47.69297]}",360-628-8129,,,,,,
29095.entity,12034,C6.3 - Identified Entities,34122,1130,SPOKANE GOOD GOVERNMENT ALLIANCE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-10-03T00:00:00.000,2023,PO BOX 9445,SPOKANE,WA,99209,,0.00,521727.09,2250.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12034'},8007,689261,31900,BROWL  204,LISA LISA JO BROWN ,LISA JO BROWN,MAYOR,CITY OF SPOKANE,1125.00,Against,BROWL  204,,,,,,,,LISA,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-117.44016, 47.69297]}",,,,,,,
29083.entity,12029,C6.3 - Identified Entities,34122,1130,SPOKANE GOOD GOVERNMENT ALLIANCE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-10-03T00:00:00.000,2023,PO BOX 9445,SPOKANE,WA,99209,,0.00,503135.04,68741.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12029'},8007,689261,31900,BROWL  204,LISA LISA JO BROWN ,LISA JO BROWN,MAYOR,CITY OF SPOKANE,34370.50,Against,BROWL  204,,,,,,,,LISA,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-117.44016, 47.69297]}",,,,,,,
29084.entity,12029,C6.3 - Identified Entities,34122,1130,SPOKANE GOOD GOVERNMENT ALLIANCE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-10-03T00:00:00.000,2023,PO BOX 9445,SPOKANE,WA,99209,,0.00,503135.04,68741.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12029'},26342,689296,31932,WILKB  202,BETSY BETSY L WILKERSON ,BETSY L WILKERSON,CITY COUNCIL PRESIDENT,CITY OF SPOKANE,34370.50,Against,WILKB  202,,,,,,,,BETSY,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-117.44016, 47.69297]}",,,,,,,
29087.entity,12032,C6.3 - Identified Entities,34122,1130,SPOKANE GOOD GOVERNMENT ALLIANCE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-10-03T00:00:00.000,2023,PO BOX 9445,SPOKANE,WA,99209,,0.00,519477.09,16342.05,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12032'},26342,689296,31932,WILKB  202,BETSY BETSY L WILKERSON ,BETSY L WILKERSON,CITY COUNCIL PRESIDENT,CITY OF SPOKANE,4094.08,Against,WILKB  202,,,,,,,,BETSY,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-117.44016, 47.69297]}",,,,,,,
29088.entity,12032,C6.3 - Identified Entities,34122,1130,SPOKANE GOOD GOVERNMENT ALLIANCE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-10-03T00:00:00.000,2023,PO BOX 9445,SPOKANE,WA,99209,,0.00,519477.09,16342.05,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12032'},35935,689622,32407,MOORE--019, EARLEEN  S MOORE ,EARLEEN  S MOORE,CITY COUNCIL MEMBER,CITY OF SPOKANE,807.38,For,MOORE--019,,,,,,,,,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-117.44016, 47.69297]}",,,,,,,
29089.entity,12032,C6.3 - Identified Entities,34122,1130,SPOKANE GOOD GOVERNMENT ALLIANCE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-10-03T00:00:00.000,2023,PO BOX 9445,SPOKANE,WA,99209,,0.00,519477.09,16342.05,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12032'},11518,689338,32032,TRELK--203, KATEY TRELOAR ,KATEY TRELOAR,CITY COUNCIL MEMBER,CITY OF SPOKANE,807.38,For,TRELK--203,,,,,,,,,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-117.44016, 47.69297]}",,,,,,,
29091.entity,12032,C6.3 - Identified Entities,34122,1130,SPOKANE GOOD GOVERNMENT ALLIANCE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-10-03T00:00:00.000,2023,PO BOX 9445,SPOKANE,WA,99209,,0.00,519477.09,16342.05,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12032'},8007,689261,31900,BROWL  204,LISA LISA JO BROWN ,LISA JO BROWN,MAYOR,CITY OF SPOKANE,4094.08,Against,BROWL  204,,,,,,,,LISA,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-117.44016, 47.69297]}",,,,,,,
29092.entity,12032,C6.3 - Identified Entities,34122,1130,SPOKANE GOOD GOVERNMENT ALLIANCE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-10-03T00:00:00.000,2023,PO BOX 9445,SPOKANE,WA,99209,,0.00,519477.09,16342.05,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12032'},11453,689098,31667,CATHM  217,MICHAEL MICHAEL CATHCART ,MICHAEL CATHCART,CITY COUNCIL MEMBER,CITY OF SPOKANE,807.38,For,CATHM  217,,,,,,,,MICHAEL,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-117.44016, 47.69297]}",,,,,,,
29093.entity,12032,C6.3 - Identified Entities,34122,1130,SPOKANE GOOD GOVERNMENT ALLIANCE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-10-03T00:00:00.000,2023,PO BOX 9445,SPOKANE,WA,99209,,0.00,519477.09,16342.05,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12032'},1240,688923,31305,WOODN  203,NADINE NADINE MARIE WOODWARD ,NADINE MARIE WOODWARD,MAYOR,CITY OF SPOKANE,3275.27,For,WOODN  203,,,,,,,,NADINE,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-117.44016, 47.69297]}",,,,,,,
29094.entity,12034,C6.3 - Identified Entities,34122,1130,SPOKANE GOOD GOVERNMENT ALLIANCE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-10-03T00:00:00.000,2023,PO BOX 9445,SPOKANE,WA,99209,,0.00,521727.09,2250.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12034'},26342,689296,31932,WILKB  202,BETSY BETSY L WILKERSON ,BETSY L WILKERSON,CITY COUNCIL PRESIDENT,CITY OF SPOKANE,1125.00,Against,WILKB  202,,,,,,,,BETSY,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-117.44016, 47.69297]}",,,,,,,
29102.entity,12036,C6.3 - Identified Entities,34122,1130,SPOKANE GOOD GOVERNMENT ALLIANCE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-10-03T00:00:00.000,2023,PO BOX 9445,SPOKANE,WA,99209,,0.00,534538.59,4861.50,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12036'},35935,689622,32407,MOORE--019, EARLEEN  S MOORE ,EARLEEN  S MOORE,CITY COUNCIL MEMBER,CITY OF SPOKANE,540.16,For,MOORE--019,,,,,,,,,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-117.44016, 47.69297]}",,,,,,,
29097.entity,12035,C6.3 - Identified Entities,34122,1130,SPOKANE GOOD GOVERNMENT ALLIANCE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-10-03T00:00:00.000,2023,PO BOX 9445,SPOKANE,WA,99209,,0.00,529677.09,7950.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12035'},26342,689296,31932,WILKB  202,BETSY BETSY L WILKERSON ,BETSY L WILKERSON,CITY COUNCIL PRESIDENT,CITY OF SPOKANE,3975.00,Against,WILKB  202,,,,,,,,BETSY,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-117.44016, 47.69297]}",,,,,,,
29096.entity,12035,C6.3 - Identified Entities,34122,1130,SPOKANE GOOD GOVERNMENT ALLIANCE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-10-03T00:00:00.000,2023,PO BOX 9445,SPOKANE,WA,99209,,0.00,529677.09,7950.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12035'},8007,689261,31900,BROWL  204,LISA LISA JO BROWN ,LISA JO BROWN,MAYOR,CITY OF SPOKANE,3975.00,Against,BROWL  204,,,,,,,,LISA,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-117.44016, 47.69297]}",,,,,,,
29099.entity,12036,C6.3 - Identified Entities,34122,1130,SPOKANE GOOD GOVERNMENT ALLIANCE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-10-03T00:00:00.000,2023,PO BOX 9445,SPOKANE,WA,99209,,0.00,534538.59,4861.50,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12036'},32519,689227,31860,PLESK--275, KIM T. PLESE ,KIM T. PLESE,CITY COUNCIL PRESIDENT,CITY OF SPOKANE,1620.50,For,PLESK--275,,,,,,,,,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-117.44016, 47.69297]}",,,,,,,
29100.entity,12036,C6.3 - Identified Entities,34122,1130,SPOKANE GOOD GOVERNMENT ALLIANCE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-10-03T00:00:00.000,2023,PO BOX 9445,SPOKANE,WA,99209,,0.00,534538.59,4861.50,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12036'},11453,689098,31667,CATHM  217,MICHAEL MICHAEL CATHCART ,MICHAEL CATHCART,CITY COUNCIL MEMBER,CITY OF SPOKANE,540.18,For,CATHM  217,,,,,,,,MICHAEL,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-117.44016, 47.69297]}",,,,,,,
21259.expn,12024,C6.2 - Itemized Expenditures,38547,2057,RENTAL HOUSING ASSOCIATION OF WA ,"A business, union, group, association, organization, or other person using only general treasury funds.",Independent Expenditure,2023-10-02T00:00:00.000,2023,PO BOX 31103,SEATTLE,WA,98103,CG.Edwards53@gmail.com,0.00,2210.00,810.00,810.00,VIDEO ANTI TACOMA MEASURE 1 ,2023-10-02T00:00:00.000,2023-10-02T00:00:00.000,RHA OF WA,PO BOX 31103,SEATTLE,WA,98103,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12024'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29062.entity,12024,C6.3 - Identified Entities,38547,2057,RENTAL HOUSING ASSOCIATION OF WA ,"A business, union, group, association, organization, or other person using only general treasury funds.",Independent Expenditure,2023-10-02T00:00:00.000,2023,PO BOX 31103,SEATTLE,WA,98103,,0.00,2210.00,810.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12024'},,,,,  ,,,,810.00,Against,,,,,,,,,,,,TACOMA PROP. 1 ,1,LOCAL,,,,,,,,
29061.entity,12023,C6.3 - Identified Entities,34122,1130,SPOKANE GOOD GOVERNMENT ALLIANCE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-09-28T00:00:00.000,2023,PO BOX 9445,SPOKANE,WA,99209,,0.00,434394.04,56018.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12023'},8007,689261,31900,BROWL  204,LISA LISA JO BROWN ,LISA JO BROWN,MAYOR,CITY OF SPOKANE,56018.00,Against,BROWL  204,,,,,,,,LISA,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-117.44016, 47.69297]}",,,,,,,
21255.expn,12023,C6.2 - Itemized Expenditures,34122,1130,SPOKANE GOOD GOVERNMENT ALLIANCE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-09-28T00:00:00.000,2023,PO BOX 9445,SPOKANE,WA,99209,HEATHER@CLARKECOMPANY.NET,0.00,434394.04,56018.00,41500.00,DIGITAL ADS (IQM 9/27-10/1),2023-09-27T00:00:00.000,2023-09-27T00:00:00.000,GO BIG MEDIA,PO BOX 25026,WASHINGTON,DC,20027,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12023'},,,,,,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-117.44016, 47.69297]}",360-628-8129,,,,,,
21256.expn,12023,C6.2 - Itemized Expenditures,34122,1130,SPOKANE GOOD GOVERNMENT ALLIANCE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-09-28T00:00:00.000,2023,PO BOX 9445,SPOKANE,WA,99209,HEATHER@CLARKECOMPANY.NET,0.00,434394.04,56018.00,5950.00,TV ADSCNN-DISC-ESPN9/27-10/1,2023-09-27T00:00:00.000,2023-09-27T00:00:00.000,GO BIG MEDIA,PO BOX 25026,WASHINGTON,DC,20027,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12023'},,,,,,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-117.44016, 47.69297]}",360-628-8129,,,,,,
21257.expn,12023,C6.2 - Itemized Expenditures,34122,1130,SPOKANE GOOD GOVERNMENT ALLIANCE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-09-28T00:00:00.000,2023,PO BOX 9445,SPOKANE,WA,99209,HEATHER@CLARKECOMPANY.NET,0.00,434394.04,56018.00,4998.00,TV ADSFOOD-HGTV-TBS9/27-10/1,2023-09-27T00:00:00.000,2023-09-27T00:00:00.000,GO BIG MEDIA,PO BOX 25026,WASHINGTON,DC,20027,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12023'},,,,,,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-117.44016, 47.69297]}",360-628-8129,,,,,,
21258.expn,12023,C6.2 - Itemized Expenditures,34122,1130,SPOKANE GOOD GOVERNMENT ALLIANCE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-09-28T00:00:00.000,2023,PO BOX 9445,SPOKANE,WA,99209,HEATHER@CLARKECOMPANY.NET,0.00,434394.04,56018.00,3570.00,TV ADS (TNT-USA) 9/27-10/1,2023-09-27T00:00:00.000,2023-09-27T00:00:00.000,GO BIG MEDIA,PO BOX 25026,WASHINGTON,DC,20027,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12023'},,,,,,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-117.44016, 47.69297]}",360-628-8129,,,,,,
29060.entity,12022,C6.3 - Identified Entities,38547,2057,RENTAL HOUSING ASSOCIATION OF WA ,"A business, union, group, association, organization, or other person using only general treasury funds.",Independent Expenditure,2023-09-22T00:00:00.000,2023,PO BOX 31103,SEATTLE,WA,98103,,0.00,1400.00,1400.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12022'},,,,,  ,,,,1400.00,Against,,,,,,,,,,,,TACOMA PROP 1 ,1,LOCAL,,,,,,,,
21254.expn,12022,C6.2 - Itemized Expenditures,38547,2057,RENTAL HOUSING ASSOCIATION OF WA ,"A business, union, group, association, organization, or other person using only general treasury funds.",Independent Expenditure,2023-09-22T00:00:00.000,2023,PO BOX 31103,SEATTLE,WA,98103,CG.Edwards53@gmail.com,0.00,1400.00,1400.00,1400.00,VIDEO OPPOSING TACOMA PROP 1,2023-09-22T00:00:00.000,2023-09-22T00:00:00.000,RENTAL HOUSING ASSOCIATION WA,PO BOX 31103,SEATTLE,WA,98103,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12022'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29059.entity,12021,C6.3 - Identified Entities,34122,1130,SPOKANE GOOD GOVERNMENT ALLIANCE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-09-20T00:00:00.000,2023,PO BOX 9445,SPOKANE,WA,99209,,0.00,378376.04,25000.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12021'},26342,689296,31932,WILKB  202,BETSY BETSY L WILKERSON ,BETSY L WILKERSON,CITY COUNCIL PRESIDENT,CITY OF SPOKANE,12500.00,Against,WILKB  202,,,,,,,,BETSY,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-117.44016, 47.69297]}",,,,,,,
21253.expn,12021,C6.2 - Itemized Expenditures,34122,1130,SPOKANE GOOD GOVERNMENT ALLIANCE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-09-20T00:00:00.000,2023,PO BOX 9445,SPOKANE,WA,99209,HEATHER@CLARKECOMPANY.NET,0.00,378376.04,25000.00,25000.00,"TV ADS(CNN,ESPN,TBS)919-9/26",2023-09-18T00:00:00.000,2023-09-19T00:00:00.000,GO BIG MEDIA,PO BOX 25026,WASHINGTON,DC,20027,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12021'},,,,,,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-117.44016, 47.69297]}",360-628-8129,,,,,,
29058.entity,12021,C6.3 - Identified Entities,34122,1130,SPOKANE GOOD GOVERNMENT ALLIANCE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-09-20T00:00:00.000,2023,PO BOX 9445,SPOKANE,WA,99209,,0.00,378376.04,25000.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12021'},8007,689261,31900,BROWL  204,LISA LISA JO BROWN ,LISA JO BROWN,MAYOR,CITY OF SPOKANE,12500.00,Against,BROWL  204,,,,,,,,LISA,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-117.44016, 47.69297]}",,,,,,,
21252.expn,12020,C6.2 - Itemized Expenditures,34122,1130,SPOKANE GOOD GOVERNMENT ALLIANCE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-09-19T00:00:00.000,2023,PO BOX 9445,SPOKANE,WA,99209,HEATHER@CLARKECOMPANY.NET,0.00,353376.04,75000.00,75000.00,DIGITAL ADS (IQM 9/18-9/25),2023-09-18T00:00:00.000,2023-09-18T00:00:00.000,GO BIG MEDIA,PO BOX 25026,WASHINGTON,DC,20027,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12020'},,,,,,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-117.44016, 47.69297]}",360-628-8129,,,,,,
29057.entity,12020,C6.3 - Identified Entities,34122,1130,SPOKANE GOOD GOVERNMENT ALLIANCE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-09-19T00:00:00.000,2023,PO BOX 9445,SPOKANE,WA,99209,,0.00,353376.04,75000.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12020'},26342,689296,31932,WILKB  202,BETSY BETSY L WILKERSON ,BETSY L WILKERSON,CITY COUNCIL PRESIDENT,CITY OF SPOKANE,37500.00,Against,WILKB  202,,,,,,,,BETSY,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-117.44016, 47.69297]}",,,,,,,
29056.entity,12020,C6.3 - Identified Entities,34122,1130,SPOKANE GOOD GOVERNMENT ALLIANCE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-09-19T00:00:00.000,2023,PO BOX 9445,SPOKANE,WA,99209,,0.00,353376.04,75000.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12020'},8007,689261,31900,BROWL  204,LISA LISA JO BROWN ,LISA JO BROWN,MAYOR,CITY OF SPOKANE,37500.00,Against,BROWL  204,,,,,,,,LISA,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-117.44016, 47.69297]}",,,,,,,
29054.entity,12019,C6.3 - Identified Entities,34122,1130,SPOKANE GOOD GOVERNMENT ALLIANCE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-09-18T00:00:00.000,2023,PO BOX 9445,SPOKANE,WA,99209,,0.00,278376.04,1700.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12019'},8007,689261,31900,BROWL  204,LISA LISA JO BROWN ,LISA JO BROWN,MAYOR,CITY OF SPOKANE,850.00,Against,BROWL  204,,,,,,,,LISA,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-117.44016, 47.69297]}",,,,,,,
29055.entity,12019,C6.3 - Identified Entities,34122,1130,SPOKANE GOOD GOVERNMENT ALLIANCE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-09-18T00:00:00.000,2023,PO BOX 9445,SPOKANE,WA,99209,,0.00,278376.04,1700.00,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12019'},26342,689296,31932,WILKB  202,BETSY BETSY L WILKERSON ,BETSY L WILKERSON,CITY COUNCIL PRESIDENT,CITY OF SPOKANE,850.00,Against,WILKB  202,,,,,,,,BETSY,NON PARTISAN,,,,,"{'type': 'Point', 'coordinates': [-117.44016, 47.69297]}",,,,,,,
21251.expn,12019,C6.2 - Itemized Expenditures,34122,1130,SPOKANE GOOD GOVERNMENT ALLIANCE ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure Ad,2023-09-18T00:00:00.000,2023,PO BOX 9445,SPOKANE,WA,99209,HEATHER@CLARKECOMPANY.NET,0.00,278376.04,1700.00,1700.00,BILLBOARD-ADAMS 9/18-11/5,2023-08-30T00:00:00.000,2023-09-18T00:00:00.000,LAMAR COMPANIES,PO BOX 746966,ATLANTA,GA,30374,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12019'},,,,,,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-117.44016, 47.69297]}",360-628-8129,,,,,,
29019.entity,12018,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2023-09-15T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,24808.18,24808.18,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12018'},30667,933272,32598,SKINK2-227, KRISTINA MICHELE MARTENS ,KRISTINA MICHELE MARTENS,MAYOR,CITY OF BELLINGHAM,268.20,For,SKINK2-227,,,,,,,,,NON PARTISAN,,,,,,,,,,,,
29021.entity,12018,C6.3 - Identified Entities,33404,315,FUSE VOTES ,A political committee filing C-3 and C-4 reports. (RCW 42.17A.205 - .240),Independent Expenditure,2023-09-15T00:00:00.000,2023,PO BOX 4897,SEATTLE,WA,98194,,0.00,24808.18,24808.18,,,,,,,,,,{'url': 'https://web.pdc.wa.gov/rptimg/default.aspx?batchnumber=C6-12018'},8007,689261,31900,BROWL  204,LISA LISA JO BROWN ,LISA JO BROWN,MAYOR,CITY OF SPOKANE,268.20,For,BROWL  204,,,,,,,,LISA,NON PARTISAN,,,,,,,,,,,,
